position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
T72,"Moore, Taylor",15,4.0,0.019,0.206,-0.926,-0.605,-1.325,-1.306,282.525,0.4464275,0.5416650000000001,33.90001090909091,91.9427375,0.4516135483870968,3.75,5.5,-1.531,2023
T72,"Stevens, Sam",15,9.0,-0.118,-0.45,-0.649,-0.09,-1.188,-1.306,295.625,0.4821425,0.555555,29.89353148148148,128.1228210526316,0.399999,3.25,3.0,-0.738,2023
75,"Hubbard, Mark",18,4.0,-1.339,-0.241,0.282,-0.758,-0.717,-2.056,276.725,0.5178575,0.5972225,32.13840677966102,74.42499000000001,0.5517231034482759,2.75,5.0,-0.475,2023
76,"Higa, Kazuki",20,8.0,-0.605,-0.252,-1.172,-0.526,-1.95,-2.556,274.325,0.4821425,0.51389,39.43860877192982,84.98076923076923,0.4411770588235294,2.25,4.75,-1.699,2023
CUT,"Kim, Si Woo",6,,-0.571,-0.698,0.937,0.583,0.821,0.25,292.25,0.42857,0.63889,28.144269230769236,47.49073333333333,0.533334,5.0,6.0,1.52,2023
CUT,"Horschel, Billy",6,,-0.234,0.69,-1.227,1.022,0.485,0.25,302.54999999999995,0.5,0.555555,36.70831666666666,56.29166,0.5263178947368421,4.0,3.5,-0.205,2023
CUT,"Fowler, Rickie",6,,-1.256,0.327,-0.407,1.587,1.506,0.25,298.15,0.5,0.63889,28.596146153846156,85.72223333333332,0.399998,4.5,3.5,1.179,2023
CUT,"Fitzpatrick, Matt",6,,-0.842,1.149,1.157,-1.214,1.091,0.25,294.0896551724138,0.28571,0.555555,28.940509523809524,53.82689230769231,0.6470605882352941,1.5,3.0,-0.057,2023
CUT,"Bezuidenhout, Christiaan",6,,-2.226,0.808,1.948,-0.28,2.476,0.25,290.15,0.5,0.5833349999999999,32.80799130434783,55.78706666666666,0.4444444444444444,5.5,6.0,1.668,2023
CUT,"Thompson, Davis",6,,-1.207,1.052,-0.356,0.76,1.456,0.25,295.29999999999995,0.42857,0.555555,38.62155,93.65150909090907,0.4117670588235295,6.0,1.5,0.404,2023
CUT,"Harman, Brian",6,,-0.308,-0.459,0.859,0.158,0.558,0.25,290.65,0.32143,0.583335,30.732436842105265,62.83334117647058,0.7058841176470587,4.0,3.0,1.017,2023
CUT,"Putnam, Andrew",6,,-0.62,0.558,-0.19,0.501,0.87,0.25,289.54999999999995,0.57143,0.583335,34.279590322580646,55.33333333333333,0.5,2.5,5.5,0.311,2023
CUT,"Steele, Brendan",6,,-1.156,-0.856,1.97,0.293,1.406,0.25,293.05,0.5357149999999999,0.6666700000000001,26.181017241379312,65.85711428571427,0.3846153846153846,4.5,4.5,2.263,2023
CUT,"Arnaus, Adri",6,,0.736,-1.702,1.274,-0.057,-0.487,0.25,289.6,0.35714,0.472225,31.520850000000003,50.1369,0.49999875,4.5,5.5,1.216,2023
CUT,"Smith, Jordan",6,,1.456,-0.818,0.013,-0.401,-1.206,0.25,297.65,0.35714,0.63889,36.48515,58.7083,0.56249875,4.0,3.0,-0.388,2023
CUT,"Noren, Alex",7,,-0.858,0.991,0.134,-0.517,0.609,-0.25,287.25,0.25,0.583335,32.944476190476195,68.00002666666666,0.5333326666666667,2.5,3.5,-0.383,2023
CUT,"Henley, Russell",7,,-1.757,-0.012,1.51,0.009,1.507,-0.25,287.15,0.607145,0.527775,24.82184137931035,47.7639,0.5714285714285714,2.0,4.0,1.52,2023
CUT,"Todd, Brendon",7,,0.421,0.384,-0.914,-0.14,-0.67,-0.25,283.1,0.5,0.555555,35.699996,73.12502,0.5625,4.0,2.5,-1.054,2023
CUT,"Molinari, Francesco",7,,0.96,0.887,-0.853,-1.244,-1.21,-0.25,288.0,0.28571,0.5,39.2083,76.7291375,0.5294099999999999,4.0,5.5,-2.097,2023
CUT,"Griffin, Ben",7,,-0.263,-0.215,0.474,-0.246,0.013,-0.25,293.9,0.321425,0.66667,26.82575,76.5667,0.4,3.0,3.5,0.228,2023
CUT,"Taylor, Nick",7,,1.217,-1.018,0.123,-0.572,-1.468,-0.25,292.0,0.35714,0.6666650000000001,33.90475714285714,61.18335,0.5000033333333334,6.5,5.0,-0.449,2023
CUT,"Kuchar, Matt",7,,-0.959,0.711,0.59,-0.59,0.71,-0.25,293.1,0.392855,0.61111,35.305566666666664,63.53203846153846,0.5625,1.0,5.0,0.0,2023
