position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Farr, Oliver",6,,-0.542,-1.217,0.349,-1.379,-2.246,-2.788,301.76666666666665,0.65625,0.72222,42.520275,71.02032857142856,0.3076884615384616,6.5,9.0,-1.03,2022
CUT,"Kim, Minkyu",6,,-1.733,-0.909,-1.105,0.959,-1.055,-2.788,298.6,0.6875,0.75,42.15194736842105,62.4276,0.3846153846153846,4.0,5.0,-0.146,2022
CUT,"Lawrie, Paul",7,,-1.95,-0.735,0.006,-0.61,-1.338,-3.288,283.7,0.6875,0.72222,30.628012,85.29384999999999,0.5,4.5,7.5,-0.603,2022
CUT,"Papadatos, Dimitrios",7,,-0.594,-0.028,-0.979,-1.688,-2.695,-3.288,291.7,0.53125,0.75,42.14447619047619,89.94386666666666,0.4166675000000001,2.0,7.5,-2.667,2022
CUT,"Fernandez Valdes, Jorge",7,,-0.087,-1.672,-0.496,-1.033,-3.201,-3.288,297.05,0.53125,0.694445,41.99204090909091,44.5806,0.375,3.5,5.5,-1.529,2022
CUT,"Dodd, Stephen",7,,0.449,-0.82,-1.941,-0.976,-3.737,-3.288,288.75,0.5625,0.63889,48.37201428571428,52.576690909090914,0.4375,4.5,6.0,-2.917,2022
CUT,"Mullarney, Ronan",7,,-0.68,-0.184,-1.4,-1.025,-2.608,-3.288,284.9,0.625,0.6111150000000001,41.23754545454545,80.48418571,0.56250125,3.0,6.5,-2.424,2022
CUT,"Horsfield, Sam",8,,-3.378,0.394,-1.166,0.361,-0.411,-3.788,307.7,0.6875,0.63889,39.49535,54.11262222222222,0.4285728571428571,4.0,7.5,-0.805,2022
CUT,"Imahira, Shugo",8,,-0.443,-0.575,-1.816,-0.954,-3.345,-3.788,290.35,0.5,0.61111,38.93983157894736,74.0416,0.4999985714285714,3.0,6.0,-2.77,2022
CUT,"Straka, Sepp",9,,-1.1,-2.739,-0.96,0.511,-3.188,-4.288,304.05,0.6875,0.6666650000000001,37.691021739130434,78.9302,0.3913034782608696,4.0,9.0,-0.449,2022
CUT,"Woods, Tiger",9,,-1.723,-0.267,-1.804,-0.493,-2.565,-4.288,303.1,0.65625,0.722225,46.58341304347826,56.09925,0.2666666666666666,2.5,7.5,-2.298,2022
CUT,"Clarke, Darren",10,,0.127,-0.866,-0.815,-3.234,-4.916,-4.788,286.5176470588235,0.5625,0.555555,41.38408,79.24386,0.400001,5.0,7.0,-4.049,2022
CUT,"Floydd, Jack",10,,-0.947,0.198,-1.537,-2.502,-3.842,-4.788,297.1818181818182,0.5625,0.61111,37.66757391304348,45.06104444444445,0.6923084615384615,3.5,7.5,-4.04,2022
CUT,"Morgan, Jediah",11,,-2.023,-0.628,-2.545,-0.093,-3.266,-5.288,304.7,0.5625,0.694445,42.85835263157895,65.04702307692308,0.249996875,3.0,8.5,-2.638,2022
CUT,"Wrigley, Alex",11,,-2.535,-1.175,-1.553,-0.025,-2.753,-5.288,290.54999999999995,0.65625,0.722225,44.87708695652174,70.31496666666666,0.2307692307692307,1.5,7.0,-1.578,2022
CUT,"Duval, David",12,,-0.934,-1.558,-1.292,-2.004,-4.855,-5.788,280.79999999999995,0.5,0.5,52.937041176470586,57.095,0.4285695238095238,1.5,6.5,-3.297,2022
CUT,"Larrazabal, Pablo",12,,-3.267,0.484,-1.039,-1.966,-2.521,-5.788,299.7575757575757,0.59375,0.77778,39.640136,92.798975,0.4999999999999999,3.5,8.5,-3.005,2022
CUT,"Calcavecchia, Mark",21,,-3.33,-1.075,-3.319,-2.564,-6.959,-10.288,270.45,0.5625,0.583335,51.927490909090906,62.88624,0.2499995,2.0,11.5,-5.883,2022
1,"Harman, Brian",-13,-1.0,2.849,0.461,0.56,0.808,1.829,4.678,274.625,0.7321425,0.63889,35.48586949152542,50.4375,0.7586213793103449,4.75,1.75,1.368,2023
T2,"Rahm, Jon",-7,-1.0,0.903,0.328,0.98,0.968,2.275,3.178,283.7,0.5535725,0.625,35.43264680851064,43.66148125,0.7222205555555555,5.0,3.0,1.947,2023
T2,"Day, Jason",-7,-2.0,1.057,1.48,0.366,0.274,2.121,3.178,268.975,0.5714275,0.6111125,42.611672000000006,41.67224,0.6857168571428571,3.0,3.25,0.64,2023
T2,"Kim, Tom",-7,-4.0,1.91,0.323,0.605,0.341,1.268,3.178,264.55,0.64286,0.6250025,33.818724561403506,53.16665,0.7499971428571428,3.0,3.25,0.945,2023
T2,"Straka, Sepp",-7,-2.0,0.769,-0.299,2.138,0.57,2.409,3.178,271.9,0.607145,0.7500025,25.77046603773585,83.02944705882354,0.59091,5.75,3.5,2.708,2023
T6,"McIlroy, Rory",-6,-3.0,0.237,0.132,1.292,1.267,2.691,2.928,283.025,0.4821425,0.680555,33.03929623,50.031275,0.6785725,4.25,2.0,2.559,2023
T6,"Grillo, Emiliano",-6,-3.0,1.07,-0.272,1.403,0.728,1.859,2.928,270.65,0.607145,0.6944425000000001,31.38709516129033,63.7618857142857,0.625,3.5,2.25,2.13,2023
T8,"Young, Cameron",-5,2.0,-1.143,-0.386,2.502,1.705,3.821,2.678,290.15,0.5535725,0.73611,29.18861754385965,50.81250833333333,0.6296288888888888,6.5,3.75,4.207,2023
T8,"Sharma, Shubhankar",-5,-1.0,0.403,0.503,1.794,-0.023,2.274,2.678,261.475,0.6250025,0.6527775,32.712121818181814,67.82141429,0.8214260714285714,3.0,2.0,1.771,2023
T10,"Fleetwood, Tommy",-4,1.0,0.395,0.479,1.122,0.431,2.033,2.428,268.0,0.5892875,0.694445,36.35608363636364,39.34522857142857,0.733335,2.75,2.5,1.553,2023
T10,"Homa, Max",-4,-2.0,0.6,-0.308,0.869,1.267,1.828,2.428,269.15,0.7678575,0.652775,34.11748196721311,47.16666666666666,0.5588226470588236,3.75,2.75,2.136,2023
T10,"Jordan, Matthew",-4,-1.0,1.196,-0.168,1.387,0.013,1.232,2.428,267.275,0.5178575,0.625,37.09548181818182,31.102576923076924,0.6333336666666667,4.75,2.75,1.4,2023
T13,"Matsuyama, Hideki",-3,-1.0,1.03,-0.175,0.721,0.602,1.147,2.178,273.225,0.607145,0.7083349999999999,32.42792307692308,42.25000769230769,0.6296322222222221,3.25,2.75,1.323,2023
T13,"Stenson, Henrik",-3,-2.0,-0.047,0.97,1.622,-0.367,2.225,2.178,259.125,0.7142850000000001,0.625,32.259705,43.80954285714285,0.7500010714285714,4.75,3.5,1.255,2023
T13,"Hovland, Viktor",-3,2.0,0.314,-0.471,1.372,0.964,1.865,2.178,279.525,0.625,0.65278,31.933007142857143,43.74357692307693,0.5862086206896552,3.75,3.0,2.336,2023
T13,"Detry, Thomas",-3,0.0,0.903,0.078,0.363,0.835,1.275,2.178,277.725,0.5357149999999999,0.65278,35.79630185185185,67.76314736842104,0.7096761290322581,4.5,3.0,1.198,2023
T17,"Schauffele, Xander",-2,-1.0,-0.04,0.643,0.605,0.719,1.968,1.928,279.875,0.4821425,0.680555,39.14794,45.33668,0.6333326666666667,3.25,2.5,1.324,2023
T17,"Canter, Laurie",-2,-3.0,-0.155,0.583,0.223,1.277,2.083,1.928,284.85,0.64286,0.65278,34.15740555555556,42.99361538461539,0.6451622580645161,4.25,3.0,1.5,2023
T17,"Fitzpatrick, Alex",-2,2.0,1.355,0.393,0.679,-0.499,0.573,1.928,254.875,0.5,0.5972225,37.924986,60.33888666666667,0.57143,4.75,3.25,0.18,2023
T20,"Im, Sungjae",-1,1.0,0.629,0.83,0.587,-0.367,1.049,1.678,274.35,0.5357149999999999,0.5972225,35.51603076923077,67.63196666666667,0.7096777419354838,4.25,3.0,0.22,2023
T20,"Hatton, Tyrrell",-1,0.0,0.241,0.78,1.024,-0.366,1.437,1.678,278.07586206896553,0.57143,0.65278,36.64997,43.933346666666665,0.6428596428571428,4.25,3.0,0.657,2023
T20,"Rozner, Antoine",-1,4.0,1.088,0.172,-0.02,0.438,0.59,1.678,276.625,0.57143,0.61111,38.21383396226415,58.0222,0.687500313,2.25,2.25,0.418,2023
T23,"Noren, Alex",0,-1.0,1.1,1.01,-0.365,-0.318,0.328,1.428,270.6473684210526,0.4821425,0.5277775,38.29412745098039,66.89353333333332,0.5999991428571428,4.75,3.0,-0.682,2023
T23,"Oosthuizen, Louis",0,-2.0,1.86,-0.062,0.161,-0.531,-0.433,1.428,278.49298245614034,0.5,0.5833325,42.70673076923077,53.102941176470594,0.7142857142857143,5.5,4.5,-0.371,2023
T23,"An, Byeong Hun",0,1.0,0.115,1.52,-0.931,0.723,1.313,1.428,289.475,0.42857,0.583335,36.62054468085106,64.43179545454545,0.7272724242424242,5.0,3.75,-0.207,2023
T23,"Scheffler, Scottie",0,-4.0,-1.119,0.31,1.04,1.198,2.547,1.428,281.325,0.55357,0.694445,32.86216923076923,56.8385375,0.5357153571428572,4.5,2.75,2.237,2023
T23,"Fowler, Rickie",0,1.0,1.208,-0.223,-0.095,0.538,0.221,1.428,270.375,0.6071425,0.5416675,37.68109038461538,55.3698,0.6944436111111112,4.0,3.0,0.444,2023
T23,"Spieth, Jordan",0,2.0,-0.792,0.659,0.713,0.848,2.22,1.428,277.075,0.607145,0.6527775,30.72168490566038,43.63691428571428,0.6296274074074074,2.75,3.0,1.561,2023
T23,"Cink, Stewart",0,1.0,0.54,0.654,0.448,-0.213,0.888,1.428,272.075,0.5357149999999999,0.5416675,32.709217021276594,68.66665294117648,0.7222216666666668,2.5,3.0,0.234,2023
T23,"Meronk, Adrian",0,-4.0,-0.396,0.069,0.499,1.256,1.825,1.428,285.725,0.5892875,0.7083325,35.586603921568624,63.723975,0.566668,3.5,3.25,1.755,2023
T23,"Hojgaard, Nicolai",0,3.0,0.83,-0.017,0.544,0.071,0.598,1.428,284.4,0.42857,0.6250025,37.79708478260869,45.687515,0.593749688,5.25,3.25,0.615,2023
T23,"Southgate, Matthew",0,-2.0,-0.68,1.008,1.276,-0.176,2.108,1.428,265.1,0.6428575,0.6388875,31.72662982,62.44870769,0.8076938461538461,2.25,2.0,1.1,2023
T33,"Smith, Cameron",1,2.0,0.11,0.259,0.689,0.12,1.068,1.178,279.675,0.5,0.597225,39.841644,47.90687647058824,0.5135164864864865,5.0,2.5,0.809,2023
T33,"Cantlay, Patrick",1,2.0,0.019,0.636,-0.417,0.94,1.159,1.178,282.075,0.57143,0.6111150000000001,36.331628571428574,64.42985263157894,0.6285725714285715,3.0,1.75,0.522,2023
T33,"Reed, Patrick",1,2.0,0.698,1.047,-0.637,0.07,0.48,1.178,272.375,0.5892850000000001,0.569445,42.466033333333336,51.41664166666666,0.6388894444444445,3.0,3.75,-0.568,2023
T33,"Scott, Adam",1,-2.0,-0.028,0.249,0.626,0.33,1.206,1.178,285.64736842105265,0.4464275,0.625,38.07314489795918,45.74075,0.628572,4.5,4.0,0.956,2023
T33,"Clark, Wyndham",1,2.0,-0.376,0.142,-0.079,1.49,1.554,1.178,289.675,0.5892850000000001,0.6666675,39.619536956521735,47.8684,0.6176458823529413,3.75,2.25,1.412,2023
T33,"Bland, Richard",1,2.0,0.272,0.565,0.361,-0.021,0.906,1.178,273.0649122807017,0.6607125,0.6111125,35.02193333333333,36.90155454545455,0.71875,4.25,3.5,0.34,2023
T33,"Langasque, Romain",1,3.0,-0.169,0.4,-0.644,1.591,1.346,1.178,290.875,0.5357149999999999,0.569445,36.95741555555556,45.107128571428575,0.5675683783783784,3.25,3.5,0.947,2023
T33,"Wilson, Oliver",1,0.0,1.167,0.091,-0.876,0.796,0.011,1.178,280.95,0.464285,0.51389,40.774848936170216,66.11458333333334,0.6410269230769231,2.75,2.0,-0.08,2023
T41,"Fitzpatrick, Matt",2,4.0,1.216,0.099,0.762,-1.148,-0.287,0.928,267.4333333333333,0.375,0.6250025,35.52271818181818,66.13271111,0.7096796774193548,3.75,3.5,-0.387,2023
T41,"Poston, J.T.",2,2.0,0.274,0.49,0.392,-0.228,0.653,0.928,269.5,0.57143,0.6111125,33.80302909090909,74.22436923076923,0.6896537931034483,4.0,3.5,0.163,2023
T41,"Perez, Victor",2,-1.0,0.086,0.274,0.326,0.242,0.842,0.928,279.7035087719298,0.464285,0.6666675,38.85284893617022,37.689816666666665,0.4999976666666667,5.25,3.5,0.568,2023
T41,"Lee, Min Woo",2,4.0,1.069,0.827,-0.883,-0.086,-0.141,0.928,271.525,0.464285,0.5833325,43.071654,55.68421052631579,0.6774183870967743,4.25,4.0,-0.969,2023
T41,"Siem, Marcel",2,-1.0,-0.271,0.21,0.148,0.841,1.198,0.928,279.92499999999995,0.5535725,0.6250025,38.25002264150943,50.65,0.5806451612903226,4.5,3.5,0.989,2023
T41,"Smith, Jordan",2,1.0,-0.021,-0.077,0.8,0.227,0.949,0.928,270.375,0.5178575,0.6111125,35.26145686274509,66.25,0.529414706,4.5,2.75,1.026,2023
T41,"Bjork, Alexander",2,3.0,0.327,-0.188,1.156,-0.367,0.601,0.928,257.6,0.5178575,0.6111125000000001,35.25785849056604,70.14880714285714,0.59375375,4.0,3.5,0.789,2023
T41,"Long, Hurly",2,0.0,1.26,0.494,-0.622,-0.205,-0.332,0.928,278.825,0.42857,0.5833375000000001,43.65245122,59.867422727272725,0.6428585714285714,3.75,4.0,-0.826,2023
T49,"Ancer, Abraham",3,2.0,-0.617,-0.308,1.087,0.516,1.295,0.678,272.35,0.6785749999999999,0.7222225,34.88361379310345,45.50928888888889,0.409090909090909,2.5,2.5,1.603,2023
T49,"Todd, Brendon",3,3.0,0.297,-0.279,0.454,0.206,0.38,0.678,268.725,0.6785725,0.6527775,36.74861,40.58335,0.5384630769230769,3.5,3.25,0.659,2023
T49,"Bezuidenhout, Christiaan",3,1.0,0.322,-0.096,0.654,-0.202,0.356,0.678,271.375,0.5178575,0.6111125000000001,35.61697115384615,55.17706875,0.6333316666666666,3.0,2.75,0.452,2023
T52,"Conners, Corey",4,5.0,0.052,0.406,-0.58,0.55,0.376,0.428,277.1,0.4464275,0.5277775,38.28013404255319,51.850889473684205,0.7179474358974359,2.75,2.5,-0.03,2023
T52,"Fox, Ryan",4,3.0,-0.34,0.912,-0.11,-0.035,0.768,0.428,286.9140350877193,0.4642874999999999,0.5416675,36.61110952380952,61.659417391304345,0.6052631578947368,7.25,2.5,-0.144,2023
T52,"Stewart, Michael",4,5.0,1.22,0.62,-0.635,-0.777,-0.792,0.428,270.3,0.42857,0.5,41.1309612244898,65.37496818181819,0.6363612121212121,5.0,4.0,-1.412,2023
T55,"Woodland, Gary",5,1.0,-0.157,-0.06,-0.366,0.761,0.335,0.178,279.32500000000005,0.464285,0.5416675,42.22394791666667,54.95615789473684,0.6666672222222222,3.25,3.0,0.395,2023
T55,"Putnam, Andrew",5,0.0,-0.018,-0.293,1.005,-0.516,0.196,0.178,262.9,0.464285,0.680555,38.55288846153846,48.02604375,0.3846176923076923,3.0,2.75,0.489,2023
T55,"Otaegui, Adrian",5,1.0,-0.443,0.063,0.904,-0.346,0.621,0.178,271.0807018,0.64286,0.6250025,28.374982758620693,62.28701111111111,0.6896572413793104,2.5,3.25,0.558,2023
T55,"Johnson, Zach",5,3.0,0.173,0.36,-0.672,0.317,0.005,0.178,269.3,0.5178575,0.52778,37.79763061,53.12499375,0.600003111,3.0,3.5,-0.355,2023
59,"Robinson Thompson, Brandon",6,2.0,0.154,-0.497,0.081,0.19,-0.226,-0.072,273.2,0.4821425,0.569445,39.299997777777776,44.30073043478261,0.571426,3.5,3.25,0.271,2023
T60,"DeChambeau, Bryson",7,2.0,-1.254,0.604,-0.646,0.974,0.932,-0.322,303.225,0.285715,0.5138875,42.4211945945946,47.12199999999999,0.5476164285714286,3.25,3.5,0.329,2023
T60,"Stallings, Scott",7,0.0,0.761,0.892,-1.465,-0.509,-1.083,-0.322,278.95,0.5,0.5694475,41.20511923076923,72.92979474,0.5806435483870968,3.75,5.0,-1.975,2023
T60,"Kitayama, Kurt",7,4.0,-0.506,-0.19,-0.033,0.407,0.184,-0.322,282.8192982,0.4464275,0.5972225,37.71180833333333,54.15080476190475,0.6250018749999999,1.0,1.5,0.374,2023
T60,"Hoshino, Rikuya",7,6.0,1.067,0.746,-1.853,-0.281,-1.389,-0.322,261.95,0.607145,0.5416675,41.73113396226415,85.32291875,0.6388888888888888,5.25,5.75,-2.134,2023
T64,"Koepka, Brooks",8,4.0,0.045,-0.283,0.326,-0.66,-0.617,-0.572,283.4298245614035,0.44643,0.6111125,34.18229375,46.05701578947368,0.5517237931034483,3.25,3.75,-0.334,2023
T64,"Harrington, Padraig",8,3.0,-1.095,0.141,0.283,0.099,0.523,-0.572,274.075,0.607145,0.5833325,37.23877692307693,42.23609166666667,0.4722225,2.5,3.5,0.382,2023
T64,"Migliozzi, Guido",8,9.0,-0.398,1.02,-0.019,-1.175,-0.174,-0.572,266.1137931034483,0.5,0.5972225,38.3465,58.70516153846154,0.7333336666666667,3.25,3.5,-1.194,2023
T64,"Ramsay, Richie",8,5.0,0.519,-0.04,-0.281,-0.768,-1.091,-0.572,270.16491228070174,0.5,0.5277775,38.695463636363634,69.71153846153847,0.6410246153846154,2.75,3.5,-1.05,2023
T68,"Willett, Danny",9,2.0,-0.306,0.71,-1.257,0.032,-0.516,-0.822,278.475,0.5178575,0.4444425,40.042595744680845,58.421283333333335,0.6904771428571428,2.5,4.0,-1.225,2023
T68,"Lingmerth, David",9,7.0,0.193,-0.665,-0.957,0.606,-1.016,-0.822,268.75,0.6428575,0.5555575,39.064801851851854,53.95833,0.578947895,2.5,3.5,-0.351,2023
T68,"Valimaki, Sami",9,8.0,-0.278,0.103,-0.32,-0.327,-0.544,-0.822,276.0482759,0.6785749999999999,0.6527775,39.57421563,34.3889,0.5862055172413793,2.75,3.75,-0.647,2023
T71,"MacIntyre, Robert",10,5.0,-0.74,-0.597,-0.217,0.482,-0.332,-1.072,293.4298245614035,0.4464275,0.5694475,37.82962888888889,57.33715454545455,0.5128189743589744,4.25,4.5,0.265,2023
T71,"Pieters, Thomas",10,9.0,0.216,-0.55,-0.013,-0.724,-1.287,-1.072,274.6456140350877,0.3749975,0.569445,46.23684736842105,50.63195,0.5135132432432432,4.5,5.5,-0.737,2023
T71,"Luiten, Joost",10,9.0,-0.412,-0.54,-0.085,-0.036,-0.66,-1.072,278.54035087719296,0.4821425,0.5972225,34.31463469387755,76.07352941176471,0.6111136111111111,2.75,5.0,-0.121,2023
T74,"Lawrence, Thriston",11,8.0,0.164,0.033,-0.698,-0.821,-1.486,-1.322,286.2368421052631,0.392855,0.4861074999999999,42.03901063829787,59.57894210526315,0.5581395348837209,4.0,6.5,-1.519,2023
T74,"Lamprecht, Christo",11,3.0,-0.299,0.156,-0.441,-0.738,-1.022,-1.322,308.6,0.232145,0.5416675,37.333320588235296,53.95402759,0.4864851351351351,6.0,4.25,-1.178,2023
76,"Fischer, Zack",13,7.0,0.616,0.222,-1.655,-1.005,-2.438,-1.822,273.0982456140351,0.57143,0.569445,34.15622857142857,80.78334000000001,0.6896551724137931,3.5,4.75,-2.66,2023
CUT,"Morikawa, Collin",4,,-1.091,1.054,-0.394,0.78,1.44,0.349,272.05,0.7142850000000001,0.6111150000000001,39.9295,79.33335,0.6470605882352941,3.5,2.0,0.386,2023
CUT,"Bradley, Keegan",4,,-0.389,0.033,0.006,0.699,0.739,0.349,285.0,0.5357149999999999,0.583335,42.94642857142857,64.6458,0.5882341176470588,5.5,5.0,0.705,2023
CUT,"Power, Seamus",4,,-0.093,-0.456,0.844,0.053,0.442,0.349,278.7275862068966,0.607145,0.61111,44.04487692307692,51.81946666666666,0.7142842857142857,5.0,4.0,0.898,2023
CUT,"Griffin, Ben",4,,0.938,-1.341,0.52,0.23,-0.589,0.349,279.1,0.5,0.63889,39.027775,77.21293333333332,0.4705876470588235,4.0,1.5,0.751,2023
CUT,"Moore, Taylor",4,,0.15,1.198,-0.672,-0.327,0.2,0.349,281.5,0.464285,0.5,47.60834666666667,57.1875,0.631577895,5.5,4.5,-0.999,2023
CUT,"Larrazabal, Pablo",4,,-0.509,-0.034,-0.262,1.155,0.859,0.349,267.54999999999995,0.75,0.61111,37.3304,64.26187142857142,0.4705905882352941,4.0,2.5,0.892,2023
CUT,"Yasumori, Kazuki",4,,1.82,-0.371,-2.227,1.128,-1.47,0.349,277.3,0.57143,0.527775,52.148821428571424,50.67705,0.5263173684210526,2.5,2.0,-1.099,2023
CUT,"Kang, Kyungnam",4,,-0.11,0.359,0.198,-0.098,0.459,0.349,272.45,0.642855,0.444445,41.85415,76.5,0.5600004,3.0,4.0,0.101,2023
CUT,"Herbert, Lucas",5,,-0.253,-0.53,1.176,-0.544,0.103,-0.151,285.28965517241386,0.464285,0.61111,41.60763333333334,39.75832,0.5294094117647059,4.5,4.5,0.632,2023
CUT,"Niemann, Joaquin",5,,0.32,-1.756,1.585,-0.299,-0.471,-0.151,282.25,0.464285,0.63889,32.70987777777778,48.97223333333333,0.444445,6.0,4.5,1.285,2023
CUT,"Hoge, Tom",5,,-1.042,0.121,0.412,0.358,0.891,-0.151,262.35,0.6785749999999999,0.52778,42.0988,88.13893333333333,0.4736884210526315,4.0,5.0,0.771,2023
CUT,"English, Harris",5,,-0.605,1.823,0.044,-1.412,0.455,-0.151,267.7,0.35714,0.444445,46.29361428571429,63.48146666666666,0.7391299999999998,4.0,6.5,-1.368,2023
CUT,"Theegala, Sahith",5,,-0.055,1.567,-1.986,0.323,-0.096,-0.151,277.25,0.5,0.5,40.3447,74.07578181818181,0.6249995833333333,4.5,4.5,-1.663,2023
CUT,"Paul, Yannik",5,,0.034,1.345,0.474,-2.005,-0.185,-0.151,272.25,0.35714,0.527775,40.45677037037037,67.31945,0.68750125,3.5,7.0,-1.53,2023
CUT,"Ballester, Jose Luis",5,,0.574,0.651,-1.421,0.045,-0.724,-0.151,280.55,0.42857,0.555555,46.83333043478261,65.64391818181818,0.4736815789473684,4.0,6.0,-1.375,2023
CUT,"Kirk, Chris",6,,1.673,-0.178,-3.071,0.927,-2.323,-0.651,282.55,0.464285,0.416665,46.66048148148148,81.0,0.6785749999999999,3.5,3.5,-2.144,2023
CUT,"Horschel, Billy",6,,-0.896,0.26,-0.306,0.291,0.245,-0.651,279.1,0.64286,0.5,39.81245714285714,63.75001999999999,0.61111,1.5,4.5,-0.015,2023
CUT,"Taylor, Nick",6,,0.29,-0.679,-0.039,-0.223,-0.941,-0.651,278.15,0.642855,0.555555,41.10117142857143,78.70833333333334,0.499996875,3.5,5.5,-0.261,2023
CUT,"Wallace, Matt",6,,-1.72,0.923,-0.086,0.234,1.07,-0.651,287.9275862068966,0.60714,0.52778,40.129306896551725,42.716660000000005,0.5714261904761905,6.0,4.5,0.147,2023
CUT,"Finau, Tony",6,,-1.256,0.665,-0.351,0.289,0.605,-0.651,272.35,0.57143,0.52778,41.163316,52.527766666666665,0.5263163157894737,1.0,3.5,-0.061,2023
CUT,"Mullinax, Trey",6,,-1.418,-0.373,1.195,-0.055,0.768,-0.651,278.55,0.464285,0.55556,30.38262727272728,82.65279166666667,0.6499999999999999,5.0,3.5,1.14,2023
CUT,"Kim, Michael",6,,0.384,-0.352,-1.315,0.631,-1.036,-0.651,280.85,0.5357149999999999,0.52778,43.77885384615385,52.71428571428571,0.54545,4.5,4.0,-0.683,2023
CUT,"Burns, Sam",6,,1.129,0.188,-1.375,-0.592,-1.779,-0.651,284.65172413793107,0.42857,0.44444,41.75959231,82.99994285714286,0.679998,4.0,6.0,-1.966,2023
CUT,"Lee, K.H.",6,,-2.133,1.003,-0.231,0.711,1.482,-0.651,283.45000000000005,0.57143,0.6666700000000001,45.21182083333333,56.824088888888895,0.437496875,5.0,6.0,0.48,2023
CUT,"Rose, Justin",6,,-0.644,0.261,0.737,-1.005,-0.007,-0.651,273.8,0.5,0.583335,35.5833,80.46664,0.533334,1.5,5.0,-0.268,2023
CUT,"Molinari, Francesco",6,,-0.669,-1.19,0.9,0.308,0.018,-0.651,270.3,0.57143,0.5833349999999999,39.14285,51.45835,0.3157884210526315,3.0,3.0,1.208,2023
CUT,"Riley, Davis",6,,-0.062,-0.829,-0.616,0.857,-0.588,-0.651,285.35,0.464285,0.472225,44.684769565217394,60.4333,0.4400024,4.0,3.5,0.241,2023
CUT,"Higa, Kazuki",6,,0.38,-0.996,-0.102,0.068,-1.03,-0.651,274.52758620689656,0.57143,0.5,39.74309166666667,52.0,0.6153830769230768,4.0,5.0,-0.034,2023
CUT,"Nakajima, Keita",6,,-0.686,1.226,-0.081,-1.111,0.035,-0.651,273.45,0.57143,0.472225,50.3601,54.16668,0.550001,6.5,6.5,-1.192,2023
CUT,"Kim, Bio",6,,0.273,-0.558,-0.47,0.106,-0.923,-0.651,282.75,0.42857,0.583335,45.52171304347826,53.51668,0.45,5.5,4.0,-0.364,2023
CUT,"Samooja, Kalle",6,,-0.078,-0.374,-0.169,-0.029,-0.573,-0.651,269.15,0.5357149999999999,0.555555,40.8144,59.83330000000001,0.5000045000000001,2.5,5.0,-0.198,2023
CUT,"Lowry, Shane",7,,-0.692,-1.243,-0.375,1.159,-0.459,-1.151,272.15,0.75,0.555555,44.36022903225807,34.416675,0.400001,3.5,6.0,0.783,2023
CUT,"Schwartzel, Charl",7,,0.057,-1.047,1.118,-1.278,-1.208,-1.151,272.15,0.42857,0.5,33.00318846153846,83.57142857142857,0.550003,3.0,6.5,-0.159,2023
CUT,"Gooch, Talor",7,,0.083,-1.549,-0.295,0.61,-1.234,-1.151,270.25,0.57143,0.527775,38.950016,73.22618571,0.4166675000000001,1.0,4.0,0.315,2023
CUT,"Kim, Si Woo",7,,-0.782,-0.242,0.367,-0.494,-0.369,-1.151,281.4,0.607145,0.5,32.13460769230769,68.78332,0.550002,4.0,6.5,-0.127,2023
CUT,"Henley, Russell",7,,-2.119,0.91,-0.705,0.762,0.969,-1.151,272.4,0.57143,0.52778,46.48,65.62496,0.6363654545454546,4.5,6.0,0.058,2023
CUT,"Hojgaard, Rasmus",7,,-1.365,-0.717,0.615,0.318,0.215,-1.151,278.65,0.5357149999999999,0.72222,35.01725862068966,117.31664,0.5,5.0,6.5,0.932,2023
CUT,"Strydom, Ockie",7,,1.512,-0.847,-2.179,0.365,-2.662,-1.151,279.25,0.42857,0.388885,43.146644,70.96210909,0.5384623076923076,4.5,4.5,-1.815,2023
CUT,"Fernandez De Oliveira, Mateo",7,,-0.215,-0.001,-0.804,-0.13,-0.935,-1.151,279.65,0.42857,0.416665,39.36455,111.33333333333331,0.5769200000000001,4.5,4.5,-0.934,2023
CUT,"Syme, Connor",7,,-1.242,-1.071,0.128,1.035,0.092,-1.151,270.54999999999995,0.6785749999999999,0.55556,38.16958620689656,84.5,0.409095,4.5,4.0,1.163,2023
CUT,"Bradbury, Dan",7,,-1.594,-1.028,1.212,0.259,0.443,-1.151,288.22068965517246,0.5,0.61111,36.98396923076923,48.88886666666666,0.33333,4.0,3.5,1.471,2023
CUT,"Elvira Mijares, Ignacio",7,,1.276,-1.361,-0.858,-0.207,-2.426,-1.151,276.2,0.5,0.555555,35.41358888888888,97.95835,0.5499995000000001,3.0,5.5,-1.065,2023
CUT,"Ferguson, Ewen",7,,-0.458,0.403,-0.424,-0.672,-0.692,-1.151,271.55,0.5357149999999999,0.5833349999999999,47.42526896551723,123.0,0.5555533333333333,2.0,5.0,-1.096,2023
CUT,"Olesen, Thorbjorn",8,,-2.268,-0.672,2.238,-0.949,0.618,-1.651,275.15,0.464285,0.6111150000000001,37.41666086956522,63.8854,0.31249875,2.5,5.0,1.29,2023
CUT,"Clarke, Darren",8,,-1.577,0.529,-0.049,-0.554,-0.074,-1.651,270.1758620689656,0.42857,0.61111,43.963332,60.27774444444444,0.4666666666666667,1.5,3.0,-0.603,2023
