position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Worthington II, Wyatt",14,null,-0.845,-1.951,-1.206,-0.281,-3.437,-4.282,307.5,0.57143,0.444445,38.914803846153845,50.21465555555556,0.4090927272727273,3.5,7.5,-1.487
CUT,"Inglis, Colin",15,null,0.254,0.091,-2.558,-2.57,-5.036,-4.782,283.54999999999995,0.464285,0.305555,41.700025000000004,64.75352000000001,0.458335,3.5,7.5,-5.127
CUT,"Dickinson, Paul",15,null,-0.01,0.594,-2.422,-2.944,-4.772,-4.782,266.25,0.5714250000000001,0.38889,49.21910689655172,64.41935000000001,0.5416679166666667,4,8,-5.366
CUT,"Jones, Jared",17,null,-2.364,-0.319,-2.244,-0.856,-3.417,-5.782,306.8,0.464285,0.44444,42.099375,64.63996,0.4545472727272727,1.5,5,-3.099
CUT,"Warren, Shawn",17,null,-1.304,-1.937,-1.663,-0.878,-4.478,-5.782,292.6,0.57143,0.44444500000000003,46.4859,64.15915,0.28,0,4,-2.542
CUT,"Pyne, Casey",17,null,-2.877,0.162,-1.419,-1.648,-2.905,-5.782,281.25,0.5357149999999999,0.416665,40.56415833333333,48.22228181818181,0.399998,2,6,-3.067
CUT,"Feenstra, Tim",18,null,-1.478,-2.455,-1.391,-0.959,-4.804,-6.282,291.35,0.75,0.36111,42.59013870967742,82.44005,0.30769153846153846,2,9.5,-2.35
CUT,"Hurt, Austin",19,null,-1.44,-0.795,-3.635,-0.912,-5.342,-6.782,298.2,0.57143,0.27778,41.49547777777778,79.82955454545454,0.3461538461538462,1.5,6,-4.547
CUT,"McCarty, Sean",21,null,-0.558,-2.09,-3.846,-1.288,-7.224,-7.782,295.3,0.5,0.305555,51.74938461538461,58.018550000000005,0.5000042857142857,1.5,8.5,-5.135
CUT,"Oakley, Zac",23,null,-3.545,-3.103,-1.667,-0.467,-5.237,-8.782,294.9,0.71429,0.416665,39.87180666666667,65.26356,0.20833666666666661,1.5,8.5,-2.135
WD,"Woods, Tiger",12,null,1.32,-1.887,-0.301,-0.481,-2.669,-1.348,292.6333333333333,0.6428566666666666,0.4259266666666667,36.78712093023256,58.599160000000005,0.5384628205128205,3.33,5.67,-0.782
