position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
61,"Imahira, Shugo",25,12.0,-1.356,-0.497,0.875,-1.203,-0.825,-2.182,278.825,0.464285,0.472225,37.6752625,62.97412413793104,0.3902436585365854,3.0,6.5,-0.328,2020
CUT,"Dahmen, Joel",7,,0.83,-1.955,0.664,0.869,-0.423,0.407,293.45,0.75,0.583335,32.310377777777774,57.07737142857143,0.3333342857142857,5.5,4.5,1.533,2020
CUT,"Conners, Corey",7,,1.155,-2.397,1.264,0.386,-0.748,0.407,295.2,0.5,0.61111,34.01921818181818,40.647575,0.3,3.0,4.5,1.65,2020
CUT,"Fitzpatrick, Matt",7,,-1.411,-0.083,1.367,0.534,1.818,0.407,297.85,0.5357149999999999,0.527775,33.28223636363636,65.26713333333333,0.4210552631578947,3.0,5.0,1.901,2020
CUT,"Morikawa, Collin",7,,0.51,-0.69,0.163,0.424,-0.103,0.407,292.20000000000005,0.607145,0.555555,34.6157,48.6024,0.5263178947368421,2.0,2.0,0.587,2020
CUT,"An, Byeong Hun",7,,-2.08,0.777,1.315,0.396,2.487,0.407,297.25,0.42857,0.6111150000000001,26.07900625,61.69713888888889,0.66667,5.5,6.0,1.711,2020
CUT,"Thompson, Davis",7,,-0.61,1.366,0.219,-0.568,1.018,0.407,296.6,0.392855,0.6111150000000001,32.80462631578948,65.6883,0.5384615384615385,4.0,5.5,-0.349,2020
CUT,"Kitayama, Kurt",7,,-0.233,-0.102,0.333,0.409,0.641,0.407,302.8,0.285715,0.472225,32.937535294117644,48.900513333333336,0.5500025,3.5,5.5,0.742,2020
CUT,"Kim, Chan",7,,-0.117,-0.256,-0.12,0.9,0.524,0.407,295.45,0.5,0.555555,33.758772,61.78316666666666,0.3888888888888888,6.0,3.0,0.78,2020
CUT,"Kaymer, Martin",7,,1.008,0.383,-0.57,-0.413,-0.6,0.407,282.2,0.25,0.416665,32.76441176470588,62.442015789473686,0.5789494736842105,2.5,4.0,-0.983,2020
CUT,"Kanaya, Takumi",7,,0.072,1.019,0.186,-0.87,0.336,0.407,280.45000000000005,0.25,0.555555,37.03053125,62.68383684210526,0.411765294117647,4.0,4.0,-0.683,2020
CUT,"Fleetwood, Tommy",8,,-0.701,0.819,-0.327,0.116,0.608,-0.093,293.29999999999995,0.392855,0.416665,27.901945833333333,67.87682,0.3333357142857143,5.5,5.5,-0.21,2020
CUT,"Woodland, Gary",8,,0.761,0.016,-0.371,-0.499,-0.854,-0.093,281.95000000000005,0.42857,0.61111,25.519391666666664,106.86562307692309,0.2307692307692307,6.5,5.5,-0.87,2020
CUT,"Palmer, Ryan",8,,-0.073,-0.027,-0.713,0.72,-0.02,-0.093,295.15,0.392855,0.55556,26.7839,81.29902,0.3076930769230769,5.5,3.0,0.007,2020
CUT,"Hughes, Mackenzie",8,,1.062,-0.729,-0.496,0.07,-1.155,-0.093,289.5,0.321425,0.555555,34.99145,65.7368294117647,0.3499995,5.0,3.5,-0.426,2020
CUT,"Bradley, Keegan",8,,-0.881,-0.099,0.661,0.226,0.788,-0.093,289.5,0.5,0.6666650000000001,29.51100833333333,90.56652307692306,0.3636363636363636,3.5,5.5,0.888,2020
CUT,"Streelman, Kevin",8,,-0.399,0.07,0.679,-0.443,0.306,-0.093,283.95000000000005,0.32143,0.555555,28.692534782608696,77.3419,0.4166658333333334,4.5,8.5,0.236,2020
CUT,"Norris, Shaun",8,,0.952,-1.305,0.201,0.06,-1.045,-0.093,286.75,0.5357149999999999,0.527775,31.8596375,77.49576923076924,0.3125025,4.5,4.5,0.261,2020
