position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Capan III, Frankie",11,null,-2.74,0.126,-2.027,0.94,-0.962,-3.702,305.45000000000005,0.653845,0.583335,42.25576896551724,109.60183333333333,0.4705888235294118,3,6.5,-1.088
CUT,"Mcclean, Matthew",11,null,-0.708,-0.54,-0.226,-2.228,-2.994,-3.702,277.35,0.5769200000000001,0.55556,33.583349999999996,55.61662,0.24999875,4,7,-2.454
CUT,"Schaake, Alex",11,null,-0.314,0.555,-1.782,-2.163,-3.388,-3.702,290.65,0.38462,0.416665,44.70194615384615,81.13634545454545,0.5789447368421052,3.5,7,-3.944
CUT,"Dahmen, Joel",12,null,-2.755,0.464,-0.88,-1.03,-1.446,-4.202,289.15,0.61538,0.555555,32.054606896551725,119.33336000000001,0.3750025,2.5,7,-1.911
CUT,"Yang, Alexander",13,null,0.013,0.105,-3.304,-1.517,-4.715,-4.702,299.85,0.19230999999999998,0.47222,54.17218666666666,55.59214736842105,0.4545472727272727,4,8.5,-4.821
CUT,"Thomas, Justin",14,null,-1.982,1.153,-1.861,-2.512,-3.22,-5.202,287.3814814814815,0.42308,0.5,47.46376956521739,118.5104,0.5263178947368421,2.5,7.5,-4.373
CUT,"Simmons, Isaac",14,null,-0.645,0.851,-3.656,-1.751,-4.557,-5.202,296,0.5769200000000001,0.416665,44.003114814814815,73.6833,0.6315810526315789,3.5,10.5,-5.407
CUT,"Valdes, Brendan",16,null,-2.389,-1.198,-2.125,-0.49,-3.812,-6.202,306,0.653845,0.472225,38.8878,82.13334,0.35714178571428573,3,11,-2.615
CUT,"Horsey, David",16,null,-1.7,-1.328,-2.11,-1.065,-4.502,-6.202,272.65,0.76923,0.52778,51.95986666666667,22.638866666666665,0.3478286956521739,2.5,8.5,-3.175
CUT,"Lebioda, Hank",20,null,-3.731,-0.206,-4,-0.265,-4.471,-8.202,289.4,0.6153850000000001,0.41667000000000004,53.68825555555556,72.25,0.2592577777777778,3,11,-4.266
