position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Crawford, Chris",13,null,-0.185,-0.66,-2.02,-0.87,-3.55,-3.747,298.95000000000005,0.35714,0.416665,33.05625,71.57695,0.42857333333333336,3.5,8.5,-2.89
CUT,"Hoag, Bo",14,null,-2.045,0.375,-1.945,-0.625,-2.19,-4.247,292.35,0.464285,0.527775,33.71509999999999,69.48597272727272,0.47059058823529415,2,7,-2.57
CUT,"Strafaci, Tyler",14,null,0.325,-0.59,-2.86,-1.11,-4.56,-4.247,287.75,0.321425,0.38889,47.384780000000006,58.175952941176476,0.5,1.5,4.5,-3.97
CUT,"Meyer, Dylan",14,null,-0.935,-2.06,-0.08,-1.165,-3.3,-4.247,288.95,0.35714,0.416665,23.975738095238093,84.758925,0.36842263157894733,4.5,7,-1.245
CUT,"Barco, Luis Fernando",14,null,1.365,-2.09,-2.94,-0.58,-5.6,-4.247,297.15,0.5,0.33333500000000005,39.91852307692308,88.73093636363637,0.47826391304347826,1.5,3,-3.52
CUT,"Huh, John",15,null,-3.575,-0.31,-0.675,-0.175,-1.16,-4.747,291.3,0.464285,0.444445,38.40775,43.12507647058823,0.45455,3.5,7,-0.85
CUT,"Ortiz, Alvaro",15,null,0.015,-1.09,-2.36,-1.3,-4.75,-4.747,306,0.214285,0.33333500000000005,33.273453333333336,87.36913636363636,0.4074085185185185,4,7,-3.66
CUT,"Carmona, Mario",15,null,-2.85,-2.355,1.79,-1.325,-1.885,-4.747,293.15,0.25,0.58333,35.27093333333333,50.096756250000006,0.1578978947368421,2.5,7,0.465
CUT,"Furr, Wilson",17,null,-0.115,-1.87,-3.375,-0.375,-5.62,-5.747,303.1,0.35714,0.38889,41.15404782608695,64.68570666666666,0.40908909090909085,2,6.5,-3.75
CUT,"Allan, Stephen",17,null,-1.655,-0.69,-1.82,-1.565,-4.08,-5.747,288.95000000000005,0.285715,0.38889,34.35815454545454,70.84644615384616,0.37500124999999995,1.5,6,-3.385
CUT,"Hervol, James",18,null,-1.495,-2.045,-3.18,0.48,-4.74,-6.247,306.1,0.464285,0.36111,46.82728636363637,62.90775714285714,0.39285678571428573,1,7,-2.7
WD,"Hovland, Viktor",3,null,null,null,null,null,null,-0.282,304.9,0.28571,0.5,25.9418,38.2871,0.54545,3,5,null
