position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Na, Kevin",12,null,-0.293,-0.464,-0.177,-1.159,-1.8,-2.093,279.65,0.42857,0.472225,33.619375,95.84488333333334,0.4444444444444444,3,6,-1.336
CUT,"Snedeker, Brandt",12,null,-1.331,-0.308,0.651,-1.105,-0.762,-2.093,279.4,0.392855,0.5,31.626163636363636,60.62122307692308,0.5000033333333334,5,9,-0.453
CUT,"Hatton, Tyrrell",12,null,0.237,-0.932,-1.756,0.358,-2.33,-2.093,294.05,0.5,0.5,36.546651999999995,107.742625,0.40000250000000004,4,7,-1.398
CUT,"Castillo, Ricky",12,null,0.596,0.128,-2.997,0.181,-2.689,-2.093,293.79999999999995,0.5,0.38889,39.94831428571428,71.62502666666666,0.5238076190476191,5.5,6.5,-2.816
CUT,"Ritchie, JC",12,null,0.372,-0.771,-1.445,-0.249,-2.466,-2.093,286.2,0.46429,0.52778,36.664433333333335,79.67101428571429,0.4375,3.5,6.5,-1.694
CUT,"Mickelson, Phil",13,null,-2.434,0.681,-0.407,-0.432,-0.159,-2.593,291.1,0.35714,0.583335,43.09857142857143,57.81678181818181,0.25,4.5,7.5,-0.84
CUT,"Poston, J.T.",13,null,-0.828,-0.763,0.416,-1.418,-1.764,-2.593,286.4,0.57143,0.47222000000000003,31.31708571428571,86.14922352941176,0.333334,3.5,8,-1.001
CUT,"Harding, Justin",13,null,-3.261,-0.362,1.345,-0.313,0.668,-2.593,287.05,0.321425,0.66667,31.62907619047619,68.20818823529412,0.36363636363636365,3,7,1.032
CUT,"Hodges, Lee",13,null,-1.125,-0.204,-1.01,-0.253,-1.468,-2.593,283.8,0.5357149999999999,0.5,33.68274,90.35821818181819,0.40000100000000005,2.5,6.5,-1.263
CUT,"McCarthy, Dan",13,null,-0.949,-0.402,-1.3,0.058,-1.644,-2.593,282.7,0.464285,0.47222,40.02470384615384,83.09027499999999,0.35293882352941175,5,8,-1.242
CUT,"Homa, Max",14,null,-1.929,-1.238,-1.181,1.256,-1.164,-3.093,301.75,0.64286,0.47222,32.6131,77.00676250000001,0.39130304347826084,5,9,0.074
CUT,"Hubbard, Mark",14,null,1.454,-1.36,-2.021,-1.166,-4.547,-3.093,273.45,0.321425,0.27778,43.3198,60.92733684210526,0.4615376923076923,3,5,-3.187
CUT,"Spieth, Jordan",14,null,-0.627,-0.977,-0.738,-0.75,-2.466,-3.093,287.5,0.32143,0.527775,42.38045625,53.03735555555555,0.333335,4,8.5,-1.488
CUT,"Pepperell, Eddie",14,null,-2.24,-0.595,-0.358,0.1,-0.853,-3.093,283.6,0.5357149999999999,0.527775,34.321345833333325,80.50338666666667,0.47059117647058823,4,6.5,-0.258
CUT,"Riley, Davis",14,null,-2.276,-1.967,0.337,0.814,-0.818,-3.093,304.05,0.5357149999999999,0.55556,35.419019047619045,41.36073846153846,0.2727290909090909,5,8,1.151
CUT,"Schwab, Matthias",14,null,-1.322,-0.392,-1.211,-0.167,-1.771,-3.093,287.65,0.392855,0.444445,43.6925,71.17054999999999,0.50000125,6.5,8.5,-1.378
CUT,"Hojgaard, Rasmus",14,null,-2.295,-0.106,-0.903,0.212,-0.798,-3.093,293.54999999999995,0.321425,0.47222,34.20186,83.60002,0.3157878947368421,3.5,8,-0.691
CUT,"Grace, Branden",14,null,-1.677,-0.011,-1.211,-0.193,-1.416,-3.093,293.1,0.35714,0.52778,34.00271904761905,85.156,0.47058647058823533,2,4,-1.405
CUT,"Valimaki, Sami",14,null,-2.561,-1.096,0.807,-0.242,-0.532,-3.093,291.5,0.5,0.555555,28.243536842105264,61.313525,0.2777805555555556,2,7,0.565
CUT,"Garcia, Sergio",15,null,-0.219,-0.732,-3.313,0.671,-3.374,-3.593,306.85,0.32143,0.47222000000000003,44.357827777777786,52.045649999999995,0.42857333333333336,3.5,8.5,-2.642
CUT,"Vermeer, Ryan",15,null,-0.901,-0.612,-1.997,-0.082,-2.692,-3.593,290,0.392855,0.38889,45.28402105263157,65.1748,0.42857333333333336,3.5,8,-2.08
CUT,"McDowell, Graeme",16,null,-1.407,-0.686,-1.205,-0.794,-2.686,-4.093,279.95,0.5,0.47222,38.559360000000005,81.9073923076923,0.17646882352941176,4,9.5,-1.999
CUT,"Sugrue, James",17,null,-1.072,-1.198,-2.45,0.128,-3.521,-4.593,290.45000000000005,0.464285,0.38889,47.76785263157895,80.61795714285714,0.29629666666666665,3,6.5,-2.322
CUT,"Michel, Lukas",17,null,-1.417,-0.414,-2.749,-0.012,-3.176,-4.593,290.95000000000005,0.17857,0.416665,51.29884,53.43966842105263,0.5384599999999999,5.5,9.5,-2.761
CUT,"Jertson, Marty",17,null,-0.811,-1.62,-2.466,0.304,-3.782,-4.593,295.6,0.392855,0.416665,40.525023809523816,73.83002857142857,0.34615307692307695,5.5,6.5,-2.162
CUT,"Hend, Scott",18,null,-2.658,-1.863,-0.12,-0.451,-2.435,-5.093,285.95,0.32143,0.44444,45.80834285714286,52.09455217391304,0.416665,4,8,-0.571
CUT,"Fox, Ryan",19,null,-2.902,-0.081,-2.501,-0.108,-2.691,-5.593,293.6,0.285715,0.38888500000000004,38.994488235294114,75.55665555555555,0.4583316666666667,3,8.5,-2.61
CUT,"Kang, Sung",20,null,-1.583,-0.057,-2.534,-1.919,-4.51,-6.093,271.3,0.464285,0.305555,43.36329565217392,74.59110833333334,0.37499625000000003,3.5,11.5,-4.454
CUT,"Sigg, Greyson",20,null,-2.808,-0.434,-2.218,-0.632,-3.285,-6.093,287.85,0.5,0.44444500000000003,34.09027777777778,107.48234545454548,0.24999875,5.5,10,-2.85
CUT,"Rousaud, Eduard",21,null,-2.813,-2.75,-1.87,0.841,-3.78,-6.593,296.4,0.321425,0.416665,33.657395,107.7106947368421,0.33333083333333335,3,7,-1.03
WD,"Putnam, Andrew",3,null,1.794,-0.192,-0.681,-1.358,-2.232,-0.438,275.4,0.5,0.55556,33.3003,48.3317,0.4,3,4,-2.039
WD,"Lee, Danny",5,null,0.089,0.185,1.048,0.085,1.318,1.407,297.1,0.607145,0.583335,29.84175,65.3196,0.42105105263157894,6,4,1.133
